idx	measurement	value
19	total_time	1.09247602900723
20	compilation_time	0.018871427004341967
20	connect_time	0.0026366880047135055
20	container_create_time	0.02659863499866333
20	container_start_time	0.9141490809997777
20	gdb_start_time	0.031124797998927534
20	init_breakpoints_time	0.001008077000733465
20	start_program_time	0.09041800700651947
20	total_time	1.0881745190126821
21	compilation_time	0.018647603996214457
21	connect_time	0.0028598250064533204
21	container_create_time	0.027106918991194107
21	container_start_time	1.1165108400018653
21	gdb_start_time	0.030058695003390312
21	init_breakpoints_time	0.000831699013360776
21	start_program_time	0.0070206960081122816
21	total_time	1.286508707999019
22	compilation_time	0.01445256799343042
22	connect_time	0.0026944939891109243
22	container_create_time	0.026839664002181962
22	container_start_time	0.9212970859953202
22	gdb_start_time	0.029609046003315598
22	init_breakpoints_time	0.0007617969968123361
