idx	measurement	value
0	continue	0.0031374149984912947
0	next_step	0.0027167009975528345
0	set_register_value	0.0028332140063866973
0	continue	0.0034959400072693825
0	continue	0.004058766004163772
0	next_step	0.0026490630116313696
0	set_register_value	0.0029659069987246767
0	continue	0.0033678959880489856
0	next_step	0.0025042959896381944
0	next_step	0.0024759509979048744
0	set_register_value	0.0028772890073014423
0	next_step	0.00249036900640931
0	next_step	0.0025374789984198287
0	set_register_value	0.0030657180031994358
0	continue	0.0030658489995403215
0	next_step	0.0025182719982694834
0	next_step	0.002426967999781482
0	set_register_value	0.003136693994747475
0	next_step	0.002404044003924355
0	set_register_value	0.002916022000135854
0	next_step	0.0028301389975240454
0	continue	0.0034419469884596765
0	continue	0.0035212280054111034
0	next_step	0.00256972000352107
0	set_register_value	0.0033636479929555207
0	continue	0.002800991991534829
0	continue	0.002844015005393885
0	set_register_value	0.002715107999392785
0	next_step	0.0022800680017098784
0	continue	0.0028967149992240593
0	continue	0.0042634070123312995
0	set_register_value	0.003181449996191077
0	next_step	0.0028684699937002733
0	set_register_value	0.0030965969926910475
0	continue	0.003483285996480845
0	continue	0.0035738500009756535
0	next_step	0.0027906930044991896
0	continue	0.003531579000991769
0	set_register_value	0.002741177988355048
0	continue	0.003016374001163058
0	continue	0.003226394997909665
0	set_register_value	0.003255973002524115
0	set_register_value	0.0026836780016310513
0	next_step	0.0030351199966389686
0	set_register_value	0.0025513959990348667
0	continue	0.003570652988855727
0	next_step	0.0024335310008609667
0	next_step	0.0026661839947337285
0	set_register_value	0.0028903929924126714
0	set_register_value	0.003142714995192364
0	continue	0.003333570988615975
0	set_register_value	0.0032029510039137676
0	set_register_value	0.0033425169967813417
0	continue	0.0031835030094953254
0	next_step	0.0026716959982877597
0	continue	0.003949677004129626
0	next_step	0.0023683350009378046
0	set_register_value	0.002926613000454381
0	next_step	0.0025405350024811924
0	next_step	0.002325605004443787
0	set_register_value	0.002355260992771946
0	set_register_value	0.0027479710115585476
0	continue	0.004029039992019534
0	continue	0.0033194930001627654
0	set_register_value	0.003455281999777071
0	continue	0.002991556000779383
0	set_register_value	0.0032172930077649653
0	set_register_value	0.003012757995747961
0	next_step	0.0025958299956982955
0	next_step	0.001983079011552036
0	next_step	0.002661537000676617
0	set_register_value	0.0031479850003961474
0	set_register_value	0.0026778070023283362
0	set_register_value	0.0026080940006067976
0	next_step	0.002501409995602444
0	continue	0.0032534569909330457
0	set_register_value	0.003097598993917927
0	next_step	0.0025410860107513145
0	continue	0.0028591330046765506
0	continue	0.0039824900013627484
0	next_step	0.0024723749957047403
0	continue	0.0032875720062293112
0	continue	0.0034927250089822337
0	set_register_value	0.0027730689907912165
0	next_step	0.0024443709990009665
0	continue	0.003795172000536695
0	continue	0.0036015530058648437
0	continue	0.0033291519939666614
0	next_step	0.002015370992012322
0	set_register_value	0.0030935719987610355
0	continue	0.003440945001784712
0	continue	0.003606211001169868
0	next_step	0.0024723750102566555
0	set_register_value	0.003173144010361284
0	continue	0.0035102830006508157
0	next_step	0.0025074420118471608
0	set_register_value	0.003372484992723912
0	set_register_value	0.0027246159879723564
0	continue	0.003690601995913312
0	next_step	0.002728374005528167
0	set_register_value	0.0029490949964383617
0	set_register_value	0.002613303004181944
0	next_step	0.0024441109999315813
0	continue	0.0031633449980290607
0	next_step	0.0028931490087416023
0	set_register_value	0.0029603269940707833
0	continue	0.003746499991393648
0	continue	0.0032843569933902472
0	set_register_value	0.002949194997199811
0	continue	0.002876286001992412
